W0325 09:16:27.105000 618591 torch/distributed/run.py:852] 
W0325 09:16:27.105000 618591 torch/distributed/run.py:852] *****************************************
W0325 09:16:27.105000 618591 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0325 09:16:27.105000 618591 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 73262.95it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 64280.52it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 11683.30it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 9478.65it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 67650.06it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 57852.47it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 12738.96it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 13519.11it/s]
logs/sweep_muon0.010_stretch2.5_peak2.5.txt
74
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 391, 392, 393, 783, 784, 785, 1174, 1175, 1176, 1566, 1567, 1568, 1958, 1959, 1960, 2349, 2350, 2351, 2741, 2742, 2743, 3133, 3134, 3135] for warmup
Resetting Model
step:0/4740 val_loss:10.8285 train_time:1ms step_avg:0.72ms
step:1/4740 train_time:99ms step_avg:98.55ms
step:2/4740 train_time:162ms step_avg:80.89ms
step:3/4740 train_time:220ms step_avg:73.17ms
step:4/4740 train_time:306ms step_avg:76.49ms
step:5/4740 train_time:365ms step_avg:73.03ms
step:6/4740 train_time:450ms step_avg:75.05ms
step:7/4740 train_time:509ms step_avg:72.73ms
step:8/4740 train_time:595ms step_avg:74.41ms
step:9/4740 train_time:654ms step_avg:72.65ms
step:10/4740 train_time:740ms step_avg:73.96ms
step:11/4740 train_time:798ms step_avg:72.55ms
step:12/4740 train_time:884ms step_avg:73.66ms
step:13/4740 train_time:942ms step_avg:72.50ms
step:14/4740 train_time:1029ms step_avg:73.50ms
step:15/4740 train_time:1090ms step_avg:72.64ms
step:16/4740 train_time:1179ms step_avg:73.69ms
step:17/4740 train_time:1240ms step_avg:72.95ms
step:18/4740 train_time:1328ms step_avg:73.78ms
step:19/4740 train_time:1388ms step_avg:73.06ms
step:20/4740 train_time:1475ms step_avg:73.75ms
step:21/4740 train_time:1534ms step_avg:73.05ms
step:22/4740 train_time:1621ms step_avg:73.67ms
step:23/4740 train_time:1679ms step_avg:73.02ms
step:24/4740 train_time:1765ms step_avg:73.55ms
step:25/4740 train_time:1825ms step_avg:73.00ms
step:26/4740 train_time:1911ms step_avg:73.48ms
step:27/4740 train_time:1970ms step_avg:72.95ms
step:28/4740 train_time:2056ms step_avg:73.44ms
step:29/4740 train_time:2115ms step_avg:72.94ms
step:30/4740 train_time:2202ms step_avg:73.41ms
step:31/4740 train_time:2262ms step_avg:72.96ms
step:32/4740 train_time:2349ms step_avg:73.42ms
step:33/4740 train_time:2408ms step_avg:72.97ms
step:34/4740 train_time:2496ms step_avg:73.40ms
step:35/4740 train_time:2554ms step_avg:72.97ms
step:36/4740 train_time:2640ms step_avg:73.35ms
step:37/4740 train_time:2700ms step_avg:72.97ms
step:38/4740 train_time:2786ms step_avg:73.31ms
step:39/4740 train_time:2845ms step_avg:72.95ms
step:40/4740 train_time:2932ms step_avg:73.29ms
step:41/4740 train_time:2992ms step_avg:72.96ms
