W0208 18:40:56.971000 2083561 torch/distributed/run.py:852] 
W0208 18:40:56.971000 2083561 torch/distributed/run.py:852] *****************************************
W0208 18:40:56.971000 2083561 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0208 18:40:56.971000 2083561 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 6420.67it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 52428.80it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 67650.06it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 9284.57it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 67650.06it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 83468.74it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 50231.19it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 72315.59it/s]
logs/sweep_muon0.017_adam0.004.txt
74
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 391, 392, 393, 783, 784, 785, 1174, 1175, 1176, 1566, 1567, 1568, 1958, 1959, 1960, 2349, 2350, 2351, 2741, 2742, 2743, 3133, 3134, 3135] for warmup
Resetting Model
step:0/4740 val_loss:10.8289 train_time:1ms step_avg:0.88ms
step:1/4740 train_time:99ms step_avg:98.59ms
step:2/4740 train_time:159ms step_avg:79.49ms
step:3/4740 train_time:217ms step_avg:72.47ms
step:4/4740 train_time:304ms step_avg:75.89ms
step:5/4740 train_time:362ms step_avg:72.49ms
step:6/4740 train_time:448ms step_avg:74.66ms
step:7/4740 train_time:507ms step_avg:72.42ms
step:8/4740 train_time:592ms step_avg:74.05ms
step:9/4740 train_time:652ms step_avg:72.45ms
step:10/4740 train_time:737ms step_avg:73.71ms
step:11/4740 train_time:797ms step_avg:72.42ms
step:12/4740 train_time:883ms step_avg:73.57ms
step:13/4740 train_time:942ms step_avg:72.45ms
step:14/4740 train_time:1029ms step_avg:73.50ms
step:15/4740 train_time:1090ms step_avg:72.66ms
step:16/4740 train_time:1177ms step_avg:73.55ms
step:17/4740 train_time:1237ms step_avg:72.78ms
step:18/4740 train_time:1324ms step_avg:73.54ms
step:19/4740 train_time:1384ms step_avg:72.83ms
step:20/4740 train_time:1470ms step_avg:73.52ms
step:21/4740 train_time:1530ms step_avg:72.87ms
step:22/4740 train_time:1616ms step_avg:73.48ms
step:23/4740 train_time:1676ms step_avg:72.87ms
step:24/4740 train_time:1762ms step_avg:73.43ms
step:25/4740 train_time:1821ms step_avg:72.86ms
step:26/4740 train_time:1907ms step_avg:73.36ms
step:27/4740 train_time:1967ms step_avg:72.85ms
step:28/4740 train_time:2054ms step_avg:73.34ms
step:29/4740 train_time:2114ms step_avg:72.88ms
step:30/4740 train_time:2201ms step_avg:73.36ms
step:31/4740 train_time:2260ms step_avg:72.92ms
step:32/4740 train_time:2347ms step_avg:73.36ms
step:33/4740 train_time:2408ms step_avg:72.96ms
step:34/4740 train_time:2494ms step_avg:73.36ms
step:35/4740 train_time:2555ms step_avg:73.01ms
step:36/4740 train_time:2641ms step_avg:73.37ms
step:37/4740 train_time:2701ms step_avg:73.00ms
step:38/4740 train_time:2788ms step_avg:73.36ms
step:39/4740 train_time:2848ms step_avg:73.03ms
step:40/4740 train_time:2935ms step_avg:73.37ms
step:41/4740 train_time:2994ms step_avg:73.03ms
step:42/4740 train_time:3081ms step_avg:73.35ms
step:43/4740 train_time:3139ms step_avg:73.01ms
step:44/4740 train_time:3225ms step_avg:73.31ms
step:45/4740 train_time:3286ms step_avg:73.02ms
step:46/4740 train_time:3373ms step_avg:73.33ms
step:47/4740 train_time:3434ms step_avg:73.05ms
step:48/4740 train_time:3520ms step_avg:73.32ms
step:49/4740 train_time:3579ms step_avg:73.04ms
step:50/4740 train_time:3665ms step_avg:73.30ms
step:51/4740 train_time:3724ms step_avg:73.02ms
step:52/4740 train_time:3810ms step_avg:73.27ms
step:53/4740 train_time:3870ms step_avg:73.02ms
step:54/4740 train_time:3956ms step_avg:73.26ms
step:55/4740 train_time:4016ms step_avg:73.02ms
step:56/4740 train_time:4102ms step_avg:73.25ms
step:57/4740 train_time:4162ms step_avg:73.02ms
step:58/4740 train_time:4248ms step_avg:73.24ms
step:59/4740 train_time:4308ms step_avg:73.01ms
step:60/4740 train_time:4395ms step_avg:73.25ms
step:61/4740 train_time:4454ms step_avg:73.02ms
step:62/4740 train_time:4541ms step_avg:73.24ms
step:63/4740 train_time:4602ms step_avg:73.04ms
step:64/4740 train_time:4688ms step_avg:73.25ms
step:65/4740 train_time:4749ms step_avg:73.05ms
step:66/4740 train_time:4835ms step_avg:73.25ms
step:67/4740 train_time:4895ms step_avg:73.05ms
step:68/4740 train_time:4982ms step_avg:73.26ms
step:69/4740 train_time:5041ms step_avg:73.06ms
step:70/4740 train_time:5127ms step_avg:73.25ms
step:71/4740 train_time:5187ms step_avg:73.06ms
step:72/4740 train_time:5273ms step_avg:73.24ms
step:73/4740 train_time:5333ms step_avg:73.05ms
step:74/4740 train_time:5419ms step_avg:73.22ms
step:75/4740 train_time:5478ms step_avg:73.04ms
step:76/4740 train_time:5565ms step_avg:73.22ms
step:77/4740 train_time:5624ms step_avg:73.04ms
step:78/4740 train_time:5711ms step_avg:73.21ms
step:79/4740 train_time:5771ms step_avg:73.05ms
step:80/4740 train_time:5857ms step_avg:73.21ms
step:81/4740 train_time:5916ms step_avg:73.03ms
step:82/4740 train_time:6002ms step_avg:73.19ms
step:83/4740 train_time:6062ms step_avg:73.03ms
step:84/4740 train_time:6149ms step_avg:73.20ms
step:85/4740 train_time:6209ms step_avg:73.04ms
step:86/4740 train_time:6294ms step_avg:73.19ms
step:87/4740 train_time:6354ms step_avg:73.03ms
step:88/4740 train_time:6440ms step_avg:73.18ms
step:89/4740 train_time:6500ms step_avg:73.03ms
step:90/4740 train_time:6586ms step_avg:73.18ms
step:91/4740 train_time:6645ms step_avg:73.02ms
step:92/4740 train_time:6731ms step_avg:73.17ms
step:93/4740 train_time:6791ms step_avg:73.02ms
step:94/4740 train_time:6877ms step_avg:73.16ms
step:95/4740 train_time:6937ms step_avg:73.02ms
step:96/4740 train_time:7024ms step_avg:73.16ms
step:97/4740 train_time:7083ms step_avg:73.02ms
step:98/4740 train_time:7170ms step_avg:73.16ms
step:99/4740 train_time:7230ms step_avg:73.03ms
step:100/4740 train_time:7316ms step_avg:73.16ms
step:101/4740 train_time:7375ms step_avg:73.02ms
step:102/4740 train_time:7461ms step_avg:73.15ms
step:103/4740 train_time:7520ms step_avg:73.01ms
step:104/4740 train_time:7607ms step_avg:73.15ms
step:105/4740 train_time:7667ms step_avg:73.02ms
step:106/4740 train_time:7753ms step_avg:73.14ms
step:107/4740 train_time:7813ms step_avg:73.02ms
step:108/4740 train_time:7899ms step_avg:73.14ms
step:109/4740 train_time:7959ms step_avg:73.02ms
step:110/4740 train_time:8045ms step_avg:73.14ms
step:111/4740 train_time:8105ms step_avg:73.02ms
step:112/4740 train_time:8191ms step_avg:73.13ms
step:113/4740 train_time:8251ms step_avg:73.02ms
step:114/4740 train_time:8337ms step_avg:73.13ms
step:115/4740 train_time:8396ms step_avg:73.01ms
step:116/4740 train_time:8482ms step_avg:73.12ms
step:117/4740 train_time:8542ms step_avg:73.01ms
step:118/4740 train_time:8628ms step_avg:73.12ms
step:119/4740 train_time:8688ms step_avg:73.01ms
step:120/4740 train_time:8774ms step_avg:73.12ms
step:121/4740 train_time:8834ms step_avg:73.01ms
step:122/4740 train_time:8921ms step_avg:73.12ms
step:123/4740 train_time:8981ms step_avg:73.01ms
step:124/4740 train_time:9066ms step_avg:73.11ms
step:125/4740 train_time:9126ms step_avg:73.01ms
step:126/4740 train_time:9213ms step_avg:73.12ms
step:127/4740 train_time:9273ms step_avg:73.02ms
step:128/4740 train_time:9358ms step_avg:73.11ms
step:129/4740 train_time:9418ms step_avg:73.01ms
step:130/4740 train_time:9504ms step_avg:73.11ms
step:131/4740 train_time:9564ms step_avg:73.01ms
step:132/4740 train_time:9651ms step_avg:73.11ms
step:133/4740 train_time:9710ms step_avg:73.01ms
step:134/4740 train_time:9796ms step_avg:73.11ms
step:135/4740 train_time:9855ms step_avg:73.00ms
step:136/4740 train_time:9941ms step_avg:73.10ms
step:137/4740 train_time:10000ms step_avg:73.00ms
step:138/4740 train_time:10086ms step_avg:73.09ms
step:139/4740 train_time:10146ms step_avg:72.99ms
step:140/4740 train_time:10232ms step_avg:73.09ms
step:141/4740 train_time:10292ms step_avg:72.99ms
step:142/4740 train_time:10378ms step_avg:73.09ms
step:143/4740 train_time:10437ms step_avg:72.99ms
step:144/4740 train_time:10523ms step_avg:73.08ms
step:145/4740 train_time:10582ms step_avg:72.98ms
step:146/4740 train_time:10668ms step_avg:73.07ms
step:147/4740 train_time:10727ms step_avg:72.97ms
step:148/4740 train_time:10813ms step_avg:73.06ms
step:149/4740 train_time:10873ms step_avg:72.97ms
step:150/4740 train_time:10959ms step_avg:73.06ms
step:151/4740 train_time:11018ms step_avg:72.97ms
step:152/4740 train_time:11104ms step_avg:73.05ms
step:153/4740 train_time:11164ms step_avg:72.97ms
step:154/4740 train_time:11250ms step_avg:73.05ms
step:155/4740 train_time:11310ms step_avg:72.97ms
step:156/4740 train_time:11396ms step_avg:73.05ms
step:157/4740 train_time:11455ms step_avg:72.96ms
step:158/4740 train_time:11542ms step_avg:73.05ms
step:159/4740 train_time:11600ms step_avg:72.96ms
step:160/4740 train_time:11687ms step_avg:73.04ms
step:161/4740 train_time:11746ms step_avg:72.96ms
step:162/4740 train_time:11832ms step_avg:73.04ms
step:163/4740 train_time:11892ms step_avg:72.96ms
step:164/4740 train_time:11977ms step_avg:73.03ms
