W0209 00:34:06.361000 2230765 torch/distributed/run.py:852] 
W0209 00:34:06.361000 2230765 torch/distributed/run.py:852] *****************************************
W0209 00:34:06.361000 2230765 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0209 00:34:06.361000 2230765 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 56679.78it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 65281.00it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 8085.41it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 60133.39it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 63550.06it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 55007.27it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 84733.41it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 13946.15it/s]
logs/sweep_muon0.010_cd0.60.txt
74
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 391, 392, 393, 783, 784, 785, 1174, 1175, 1176, 1566, 1567, 1568, 1958, 1959, 1960, 2349, 2350, 2351, 2741, 2742, 2743, 3133, 3134, 3135] for warmup
Resetting Model
step:0/4740 val_loss:10.8338 train_time:1ms step_avg:1.01ms
step:1/4740 train_time:97ms step_avg:96.68ms
step:2/4740 train_time:156ms step_avg:78.24ms
step:3/4740 train_time:215ms step_avg:71.67ms
step:4/4740 train_time:301ms step_avg:75.15ms
step:5/4740 train_time:360ms step_avg:71.90ms
step:6/4740 train_time:445ms step_avg:74.23ms
step:7/4740 train_time:504ms step_avg:72.06ms
step:8/4740 train_time:589ms step_avg:73.64ms
step:9/4740 train_time:648ms step_avg:71.97ms
step:10/4740 train_time:733ms step_avg:73.31ms
step:11/4740 train_time:792ms step_avg:71.99ms
step:12/4740 train_time:878ms step_avg:73.15ms
step:13/4740 train_time:937ms step_avg:72.04ms
step:14/4740 train_time:1023ms step_avg:73.06ms
step:15/4740 train_time:1084ms step_avg:72.29ms
step:16/4740 train_time:1172ms step_avg:73.24ms
step:17/4740 train_time:1233ms step_avg:72.51ms
step:18/4740 train_time:1319ms step_avg:73.28ms
step:19/4740 train_time:1379ms step_avg:72.56ms
step:20/4740 train_time:1465ms step_avg:73.25ms
step:21/4740 train_time:1525ms step_avg:72.60ms
step:22/4740 train_time:1611ms step_avg:73.23ms
step:23/4740 train_time:1670ms step_avg:72.62ms
step:24/4740 train_time:1756ms step_avg:73.16ms
step:25/4740 train_time:1815ms step_avg:72.60ms
step:26/4740 train_time:1901ms step_avg:73.10ms
step:27/4740 train_time:1960ms step_avg:72.60ms
step:28/4740 train_time:2047ms step_avg:73.10ms
step:29/4740 train_time:2107ms step_avg:72.67ms
step:30/4740 train_time:2194ms step_avg:73.12ms
step:31/4740 train_time:2253ms step_avg:72.68ms
step:32/4740 train_time:2341ms step_avg:73.15ms
step:33/4740 train_time:2400ms step_avg:72.74ms
step:34/4740 train_time:2487ms step_avg:73.15ms
step:35/4740 train_time:2547ms step_avg:72.78ms
step:36/4740 train_time:2633ms step_avg:73.15ms
step:37/4740 train_time:2693ms step_avg:72.77ms
step:38/4740 train_time:2779ms step_avg:73.13ms
step:39/4740 train_time:2838ms step_avg:72.78ms
step:40/4740 train_time:2924ms step_avg:73.11ms
