W0208 23:26:24.582000 2204942 torch/distributed/run.py:852] 
W0208 23:26:24.582000 2204942 torch/distributed/run.py:852] *****************************************
W0208 23:26:24.582000 2204942 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0208 23:26:24.582000 2204942 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 9269.18it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 14525.73it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 11642.76it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 14703.96it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 17716.17it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 10658.97it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 75234.15it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 61455.00it/s]
logs/sweep_muon0.010_cd0.40.txt
74
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 391, 392, 393, 783, 784, 785, 1174, 1175, 1176, 1566, 1567, 1568, 1958, 1959, 1960, 2349, 2350, 2351, 2741, 2742, 2743, 3133, 3134, 3135] for warmup
Resetting Model
step:0/4740 val_loss:10.8324 train_time:1ms step_avg:0.53ms
step:1/4740 train_time:92ms step_avg:91.90ms
step:2/4740 train_time:158ms step_avg:79.19ms
step:3/4740 train_time:217ms step_avg:72.29ms
step:4/4740 train_time:303ms step_avg:75.65ms
step:5/4740 train_time:362ms step_avg:72.40ms
step:6/4740 train_time:449ms step_avg:74.77ms
step:7/4740 train_time:507ms step_avg:72.43ms
step:8/4740 train_time:592ms step_avg:74.02ms
step:9/4740 train_time:651ms step_avg:72.38ms
step:10/4740 train_time:737ms step_avg:73.72ms
step:11/4740 train_time:796ms step_avg:72.41ms
step:12/4740 train_time:882ms step_avg:73.53ms
step:13/4740 train_time:941ms step_avg:72.40ms
step:14/4740 train_time:1029ms step_avg:73.53ms
step:15/4740 train_time:1091ms step_avg:72.72ms
step:16/4740 train_time:1178ms step_avg:73.60ms
step:17/4740 train_time:1237ms step_avg:72.79ms
step:18/4740 train_time:1324ms step_avg:73.54ms
step:19/4740 train_time:1383ms step_avg:72.79ms
step:20/4740 train_time:1469ms step_avg:73.46ms
step:21/4740 train_time:1528ms step_avg:72.78ms
step:22/4740 train_time:1615ms step_avg:73.39ms
step:23/4740 train_time:1675ms step_avg:72.81ms
step:24/4740 train_time:1760ms step_avg:73.33ms
step:25/4740 train_time:1819ms step_avg:72.76ms
step:26/4740 train_time:1906ms step_avg:73.29ms
step:27/4740 train_time:1965ms step_avg:72.79ms
step:28/4740 train_time:2052ms step_avg:73.28ms
step:29/4740 train_time:2112ms step_avg:72.82ms
step:30/4740 train_time:2198ms step_avg:73.26ms
step:31/4740 train_time:2257ms step_avg:72.82ms
step:32/4740 train_time:2343ms step_avg:73.23ms
step:33/4740 train_time:2404ms step_avg:72.85ms
step:34/4740 train_time:2490ms step_avg:73.25ms
step:35/4740 train_time:2550ms step_avg:72.86ms
step:36/4740 train_time:2636ms step_avg:73.22ms
step:37/4740 train_time:2695ms step_avg:72.84ms
step:38/4740 train_time:2781ms step_avg:73.19ms
step:39/4740 train_time:2840ms step_avg:72.81ms
step:40/4740 train_time:2926ms step_avg:73.16ms
step:41/4740 train_time:2987ms step_avg:72.84ms
step:42/4740 train_time:3074ms step_avg:73.19ms
step:43/4740 train_time:3134ms step_avg:72.89ms
step:44/4740 train_time:3221ms step_avg:73.20ms
step:45/4740 train_time:3280ms step_avg:72.89ms
step:46/4740 train_time:3367ms step_avg:73.19ms
step:47/4740 train_time:3426ms step_avg:72.90ms
step:48/4740 train_time:3512ms step_avg:73.17ms
step:49/4740 train_time:3572ms step_avg:72.90ms
step:50/4740 train_time:3658ms step_avg:73.16ms
step:51/4740 train_time:3718ms step_avg:72.89ms
step:52/4740 train_time:3804ms step_avg:73.15ms
step:53/4740 train_time:3864ms step_avg:72.90ms
step:54/4740 train_time:3950ms step_avg:73.15ms
step:55/4740 train_time:4010ms step_avg:72.90ms
step:56/4740 train_time:4095ms step_avg:73.13ms
step:57/4740 train_time:4155ms step_avg:72.90ms
step:58/4740 train_time:4242ms step_avg:73.14ms
step:59/4740 train_time:4301ms step_avg:72.90ms
step:60/4740 train_time:4388ms step_avg:73.13ms
step:61/4740 train_time:4448ms step_avg:72.92ms
step:62/4740 train_time:4534ms step_avg:73.13ms
step:63/4740 train_time:4595ms step_avg:72.94ms
step:64/4740 train_time:4681ms step_avg:73.14ms
step:65/4740 train_time:4740ms step_avg:72.93ms
step:66/4740 train_time:4827ms step_avg:73.13ms
step:67/4740 train_time:4886ms step_avg:72.92ms
step:68/4740 train_time:4973ms step_avg:73.13ms
step:69/4740 train_time:5033ms step_avg:72.94ms
step:70/4740 train_time:5119ms step_avg:73.13ms
step:71/4740 train_time:5178ms step_avg:72.93ms
step:72/4740 train_time:5265ms step_avg:73.13ms
step:73/4740 train_time:5324ms step_avg:72.93ms
step:74/4740 train_time:5411ms step_avg:73.12ms
step:75/4740 train_time:5470ms step_avg:72.93ms
step:76/4740 train_time:5556ms step_avg:73.11ms
step:77/4740 train_time:5615ms step_avg:72.93ms
step:78/4740 train_time:5702ms step_avg:73.10ms
step:79/4740 train_time:5761ms step_avg:72.93ms
step:80/4740 train_time:5848ms step_avg:73.10ms
step:81/4740 train_time:5907ms step_avg:72.93ms
step:82/4740 train_time:5993ms step_avg:73.09ms
step:83/4740 train_time:6054ms step_avg:72.93ms
step:84/4740 train_time:6139ms step_avg:73.09ms
step:85/4740 train_time:6200ms step_avg:72.94ms
step:86/4740 train_time:6287ms step_avg:73.10ms
step:87/4740 train_time:6346ms step_avg:72.94ms
step:88/4740 train_time:6432ms step_avg:73.09ms
step:89/4740 train_time:6492ms step_avg:72.94ms
step:90/4740 train_time:6577ms step_avg:73.08ms
step:91/4740 train_time:6637ms step_avg:72.93ms
step:92/4740 train_time:6723ms step_avg:73.07ms
step:93/4740 train_time:6783ms step_avg:72.93ms
step:94/4740 train_time:6869ms step_avg:73.07ms
step:95/4740 train_time:6929ms step_avg:72.94ms
step:96/4740 train_time:7015ms step_avg:73.07ms
step:97/4740 train_time:7075ms step_avg:72.94ms
step:98/4740 train_time:7162ms step_avg:73.08ms
step:99/4740 train_time:7222ms step_avg:72.95ms
step:100/4740 train_time:7308ms step_avg:73.08ms
step:101/4740 train_time:7367ms step_avg:72.94ms
step:102/4740 train_time:7453ms step_avg:73.07ms
step:103/4740 train_time:7512ms step_avg:72.93ms
step:104/4740 train_time:7599ms step_avg:73.07ms
step:105/4740 train_time:7660ms step_avg:72.95ms
