W0208 08:06:20.695000 1882079 torch/distributed/run.py:852] 
W0208 08:06:20.695000 1882079 torch/distributed/run.py:852] *****************************************
W0208 08:06:20.695000 1882079 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0208 08:06:20.695000 1882079 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 59918.63it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 13421.77it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 10922.67it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 68759.08it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 12122.27it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 11683.30it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 71392.41it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 55924.05it/s]
logs/sweep_muon0.015_adam0.008.txt
74
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 391, 392, 393, 783, 784, 785, 1174, 1175, 1176, 1566, 1567, 1568, 1958, 1959, 1960, 2349, 2350, 2351, 2741, 2742, 2743, 3133, 3134, 3135] for warmup
Resetting Model
step:0/4740 val_loss:10.8306 train_time:1ms step_avg:0.82ms
step:1/4740 train_time:93ms step_avg:92.56ms
step:177/4740 train_time:12909ms step_avg:72.93ms
step:178/4740 train_time:12995ms step_avg:73.01ms
step:179/4740 train_time:13056ms step_avg:72.94ms
step:180/4740 train_time:13142ms step_avg:73.01ms
step:181/4740 train_time:13201ms step_avg:72.94ms
step:182/4740 train_time:13288ms step_avg:73.01ms
step:183/4740 train_time:13347ms step_avg:72.93ms
step:184/4740 train_time:13433ms step_avg:73.01ms
step:185/4740 train_time:13493ms step_avg:72.93ms
step:186/4740 train_time:13579ms step_avg:73.00ms
step:187/4740 train_time:13637ms step_avg:72.93ms
step:188/4740 train_time:13723ms step_avg:72.99ms
step:189/4740 train_time:13782ms step_avg:72.92ms
step:190/4740 train_time:13868ms step_avg:72.99ms
step:191/4740 train_time:13926ms step_avg:72.91ms
step:192/4740 train_time:14012ms step_avg:72.98ms
step:193/4740 train_time:14071ms step_avg:72.91ms
step:194/4740 train_time:14157ms step_avg:72.97ms
step:195/4740 train_time:14217ms step_avg:72.91ms
step:196/4740 train_time:14302ms step_avg:72.97ms
step:197/4740 train_time:14362ms step_avg:72.90ms
step:198/4740 train_time:14447ms step_avg:72.97ms
step:199/4740 train_time:14507ms step_avg:72.90ms
step:200/4740 train_time:14592ms step_avg:72.96ms
step:201/4740 train_time:14652ms step_avg:72.89ms
step:202/4740 train_time:14738ms step_avg:72.96ms
step:203/4740 train_time:14798ms step_avg:72.90ms
step:204/4740 train_time:14883ms step_avg:72.96ms
step:205/4740 train_time:14943ms step_avg:72.89ms
step:206/4740 train_time:15029ms step_avg:72.96ms
step:207/4740 train_time:15089ms step_avg:72.89ms
step:208/4740 train_time:15176ms step_avg:72.96ms
step:209/4740 train_time:15235ms step_avg:72.90ms
step:210/4740 train_time:15322ms step_avg:72.96ms
step:211/4740 train_time:15380ms step_avg:72.89ms
step:212/4740 train_time:15467ms step_avg:72.96ms
step:213/4740 train_time:15526ms step_avg:72.89ms
step:214/4740 train_time:15612ms step_avg:72.96ms
step:215/4740 train_time:15672ms step_avg:72.89ms
step:216/4740 train_time:15757ms step_avg:72.95ms
step:217/4740 train_time:15816ms step_avg:72.88ms
step:218/4740 train_time:15902ms step_avg:72.94ms
step:219/4740 train_time:15961ms step_avg:72.88ms
step:220/4740 train_time:16047ms step_avg:72.94ms
step:221/4740 train_time:16107ms step_avg:72.88ms
step:222/4740 train_time:16193ms step_avg:72.94ms
step:223/4740 train_time:16251ms step_avg:72.88ms
step:224/4740 train_time:16338ms step_avg:72.94ms
step:225/4740 train_time:16397ms step_avg:72.88ms
step:226/4740 train_time:16483ms step_avg:72.93ms
step:227/4740 train_time:16542ms step_avg:72.87ms
step:228/4740 train_time:16628ms step_avg:72.93ms
step:229/4740 train_time:16687ms step_avg:72.87ms
step:230/4740 train_time:16773ms step_avg:72.93ms
step:231/4740 train_time:16832ms step_avg:72.87ms
step:232/4740 train_time:16918ms step_avg:72.92ms
step:233/4740 train_time:16977ms step_avg:72.86ms
step:234/4740 train_time:17063ms step_avg:72.92ms
step:235/4740 train_time:17123ms step_avg:72.86ms
step:236/4740 train_time:17208ms step_avg:72.92ms
step:237/4740 train_time:17268ms step_avg:72.86ms
step:238/4740 train_time:17354ms step_avg:72.92ms
step:239/4740 train_time:17414ms step_avg:72.86ms
step:240/4740 train_time:17501ms step_avg:72.92ms
step:241/4740 train_time:17560ms step_avg:72.86ms
step:242/4740 train_time:17646ms step_avg:72.92ms
step:243/4740 train_time:17706ms step_avg:72.87ms
step:244/4740 train_time:17791ms step_avg:72.92ms
step:245/4740 train_time:17851ms step_avg:72.86ms
step:246/4740 train_time:17937ms step_avg:72.91ms
step:247/4740 train_time:17996ms step_avg:72.86ms
step:248/4740 train_time:18082ms step_avg:72.91ms
step:249/4740 train_time:18141ms step_avg:72.86ms
step:250/4740 train_time:18227ms step_avg:72.91ms
step:250/4740 val_loss:4.5706 train_time:18271ms step_avg:73.08ms
step:251/4740 train_time:18305ms step_avg:72.93ms
step:252/4740 train_time:18376ms step_avg:72.92ms
step:253/4740 train_time:18435ms step_avg:72.87ms
step:254/4740 train_time:18520ms step_avg:72.91ms
step:255/4740 train_time:18581ms step_avg:72.87ms
step:256/4740 train_time:18668ms step_avg:72.92ms
step:257/4740 train_time:18728ms step_avg:72.87ms
step:258/4740 train_time:18813ms step_avg:72.92ms
step:259/4740 train_time:18872ms step_avg:72.87ms
step:260/4740 train_time:18958ms step_avg:72.91ms
step:261/4740 train_time:19017ms step_avg:72.86ms
step:262/4740 train_time:19102ms step_avg:72.91ms
step:263/4740 train_time:19162ms step_avg:72.86ms
step:264/4740 train_time:19248ms step_avg:72.91ms
step:265/4740 train_time:19307ms step_avg:72.86ms
step:266/4740 train_time:19393ms step_avg:72.91ms
step:267/4740 train_time:19453ms step_avg:72.86ms
step:268/4740 train_time:19539ms step_avg:72.91ms
step:269/4740 train_time:19599ms step_avg:72.86ms
step:270/4740 train_time:19685ms step_avg:72.91ms
step:271/4740 train_time:19744ms step_avg:72.85ms
step:272/4740 train_time:19831ms step_avg:72.91ms
step:273/4740 train_time:19890ms step_avg:72.86ms
step:274/4740 train_time:19976ms step_avg:72.90ms
step:275/4740 train_time:20035ms step_avg:72.85ms
step:276/4740 train_time:20121ms step_avg:72.90ms
step:277/4740 train_time:20180ms step_avg:72.85ms
step:278/4740 train_time:20266ms step_avg:72.90ms
step:279/4740 train_time:20325ms step_avg:72.85ms
step:280/4740 train_time:20411ms step_avg:72.89ms
step:281/4740 train_time:20470ms step_avg:72.85ms
step:282/4740 train_time:20556ms step_avg:72.89ms
step:283/4740 train_time:20615ms step_avg:72.84ms
step:284/4740 train_time:20701ms step_avg:72.89ms
step:285/4740 train_time:20760ms step_avg:72.84ms
step:286/4740 train_time:20846ms step_avg:72.89ms
step:287/4740 train_time:20905ms step_avg:72.84ms
step:288/4740 train_time:20990ms step_avg:72.88ms
step:289/4740 train_time:21050ms step_avg:72.84ms
step:290/4740 train_time:21136ms step_avg:72.88ms
step:291/4740 train_time:21194ms step_avg:72.83ms
step:292/4740 train_time:21280ms step_avg:72.88ms
step:293/4740 train_time:21339ms step_avg:72.83ms
step:294/4740 train_time:21425ms step_avg:72.87ms
step:295/4740 train_time:21484ms step_avg:72.83ms
step:296/4740 train_time:21570ms step_avg:72.87ms
step:297/4740 train_time:21631ms step_avg:72.83ms
step:298/4740 train_time:21717ms step_avg:72.88ms
step:299/4740 train_time:21777ms step_avg:72.83ms
step:300/4740 train_time:21862ms step_avg:72.87ms
step:301/4740 train_time:21922ms step_avg:72.83ms
step:302/4740 train_time:22008ms step_avg:72.87ms
step:303/4740 train_time:22068ms step_avg:72.83ms
step:304/4740 train_time:22153ms step_avg:72.87ms
step:305/4740 train_time:22212ms step_avg:72.83ms
step:306/4740 train_time:22298ms step_avg:72.87ms
step:307/4740 train_time:22357ms step_avg:72.82ms
step:308/4740 train_time:22442ms step_avg:72.86ms
step:309/4740 train_time:22502ms step_avg:72.82ms
step:310/4740 train_time:22588ms step_avg:72.86ms
step:311/4740 train_time:22647ms step_avg:72.82ms
step:312/4740 train_time:22732ms step_avg:72.86ms
step:313/4740 train_time:22791ms step_avg:72.81ms
step:314/4740 train_time:22876ms step_avg:72.85ms
step:315/4740 train_time:22935ms step_avg:72.81ms
step:316/4740 train_time:23021ms step_avg:72.85ms
step:317/4740 train_time:23080ms step_avg:72.81ms
step:318/4740 train_time:23165ms step_avg:72.85ms
step:319/4740 train_time:23224ms step_avg:72.80ms
step:320/4740 train_time:23310ms step_avg:72.84ms
step:321/4740 train_time:23420ms step_avg:72.96ms
step:322/4740 train_time:23457ms step_avg:72.85ms
step:323/4740 train_time:23516ms step_avg:72.81ms
step:324/4740 train_time:23602ms step_avg:72.84ms
step:325/4740 train_time:23661ms step_avg:72.80ms
step:326/4740 train_time:23747ms step_avg:72.84ms
step:327/4740 train_time:23807ms step_avg:72.80ms
step:328/4740 train_time:23892ms step_avg:72.84ms
step:329/4740 train_time:23952ms step_avg:72.80ms
step:330/4740 train_time:24037ms step_avg:72.84ms
step:331/4740 train_time:24097ms step_avg:72.80ms
step:332/4740 train_time:24184ms step_avg:72.84ms
step:333/4740 train_time:24244ms step_avg:72.80ms
step:334/4740 train_time:24330ms step_avg:72.84ms
step:335/4740 train_time:24389ms step_avg:72.80ms
step:336/4740 train_time:24475ms step_avg:72.84ms
step:337/4740 train_time:24534ms step_avg:72.80ms
step:338/4740 train_time:24619ms step_avg:72.84ms
step:339/4740 train_time:24679ms step_avg:72.80ms
step:340/4740 train_time:24764ms step_avg:72.84ms
step:341/4740 train_time:24824ms step_avg:72.80ms
step:342/4740 train_time:24910ms step_avg:72.84ms
step:343/4740 train_time:24969ms step_avg:72.80ms
step:344/4740 train_time:25055ms step_avg:72.83ms
step:345/4740 train_time:25114ms step_avg:72.79ms
step:346/4740 train_time:25200ms step_avg:72.83ms
step:347/4740 train_time:25259ms step_avg:72.79ms
step:348/4740 train_time:25344ms step_avg:72.83ms
step:349/4740 train_time:25404ms step_avg:72.79ms
step:350/4740 train_time:25490ms step_avg:72.83ms
step:351/4740 train_time:25549ms step_avg:72.79ms
step:352/4740 train_time:25634ms step_avg:72.82ms
step:353/4740 train_time:25693ms step_avg:72.79ms
step:354/4740 train_time:25780ms step_avg:72.82ms
step:355/4740 train_time:25839ms step_avg:72.79ms
step:356/4740 train_time:25924ms step_avg:72.82ms
step:357/4740 train_time:25984ms step_avg:72.78ms
step:358/4740 train_time:26069ms step_avg:72.82ms
step:359/4740 train_time:26129ms step_avg:72.78ms
step:360/4740 train_time:26215ms step_avg:72.82ms
step:361/4740 train_time:26274ms step_avg:72.78ms
step:362/4740 train_time:26359ms step_avg:72.81ms
step:363/4740 train_time:26419ms step_avg:72.78ms
step:364/4740 train_time:26505ms step_avg:72.82ms
step:365/4740 train_time:26565ms step_avg:72.78ms
step:366/4740 train_time:26650ms step_avg:72.81ms
step:367/4740 train_time:26709ms step_avg:72.78ms
step:368/4740 train_time:26796ms step_avg:72.82ms
step:369/4740 train_time:26855ms step_avg:72.78ms
step:370/4740 train_time:26940ms step_avg:72.81ms
step:371/4740 train_time:27000ms step_avg:72.78ms
step:372/4740 train_time:27086ms step_avg:72.81ms
step:373/4740 train_time:27144ms step_avg:72.77ms
step:374/4740 train_time:27230ms step_avg:72.81ms
step:375/4740 train_time:27289ms step_avg:72.77ms
step:376/4740 train_time:27375ms step_avg:72.81ms
step:377/4740 train_time:27434ms step_avg:72.77ms
step:378/4740 train_time:27519ms step_avg:72.80ms
step:379/4740 train_time:27579ms step_avg:72.77ms
step:380/4740 train_time:27665ms step_avg:72.80ms
step:381/4740 train_time:27725ms step_avg:72.77ms
step:382/4740 train_time:27810ms step_avg:72.80ms
step:383/4740 train_time:27869ms step_avg:72.76ms
step:384/4740 train_time:27955ms step_avg:72.80ms
step:385/4740 train_time:28014ms step_avg:72.76ms
step:386/4740 train_time:28100ms step_avg:72.80ms
step:387/4740 train_time:28160ms step_avg:72.76ms
step:388/4740 train_time:28245ms step_avg:72.80ms
step:389/4740 train_time:28304ms step_avg:72.76ms
step:390/4740 train_time:28389ms step_avg:72.79ms
step:391/4740 train_time:28449ms step_avg:72.76ms
step:392/4740 train_time:28535ms step_avg:72.79ms
step:393/4740 train_time:28608ms step_avg:72.79ms
step:394/4740 train_time:28767ms step_avg:73.01ms
step:395/4740 train_time:28867ms step_avg:73.08ms
step:396/4740 train_time:29027ms step_avg:73.30ms
step:397/4740 train_time:29128ms step_avg:73.37ms
step:398/4740 train_time:29288ms step_avg:73.59ms
step:399/4740 train_time:29390ms step_avg:73.66ms
step:400/4740 train_time:29548ms step_avg:73.87ms
step:401/4740 train_time:29648ms step_avg:73.94ms
step:402/4740 train_time:29807ms step_avg:74.15ms
step:403/4740 train_time:29909ms step_avg:74.21ms
step:404/4740 train_time:30067ms step_avg:74.42ms
step:405/4740 train_time:30169ms step_avg:74.49ms
step:406/4740 train_time:30328ms step_avg:74.70ms
step:407/4740 train_time:30431ms step_avg:74.77ms
step:408/4740 train_time:30589ms step_avg:74.97ms
step:409/4740 train_time:30692ms step_avg:75.04ms
step:410/4740 train_time:30850ms step_avg:75.24ms
step:411/4740 train_time:30952ms step_avg:75.31ms
step:412/4740 train_time:31113ms step_avg:75.52ms
step:413/4740 train_time:31213ms step_avg:75.58ms
step:414/4740 train_time:31372ms step_avg:75.78ms
step:415/4740 train_time:31474ms step_avg:75.84ms
step:416/4740 train_time:31634ms step_avg:76.04ms
step:417/4740 train_time:31735ms step_avg:76.10ms
step:418/4740 train_time:31894ms step_avg:76.30ms
step:419/4740 train_time:31995ms step_avg:76.36ms
step:420/4740 train_time:32154ms step_avg:76.56ms
step:421/4740 train_time:32255ms step_avg:76.62ms
step:422/4740 train_time:32415ms step_avg:76.81ms
step:423/4740 train_time:32517ms step_avg:76.87ms
step:424/4740 train_time:32678ms step_avg:77.07ms
step:425/4740 train_time:32779ms step_avg:77.13ms
step:426/4740 train_time:32936ms step_avg:77.31ms
step:427/4740 train_time:33037ms step_avg:77.37ms
step:428/4740 train_time:33197ms step_avg:77.56ms
step:429/4740 train_time:33299ms step_avg:77.62ms
step:430/4740 train_time:33458ms step_avg:77.81ms
step:431/4740 train_time:33559ms step_avg:77.86ms
step:432/4740 train_time:33718ms step_avg:78.05ms
step:433/4740 train_time:33819ms step_avg:78.10ms
step:434/4740 train_time:33977ms step_avg:78.29ms
step:435/4740 train_time:34079ms step_avg:78.34ms
step:436/4740 train_time:34238ms step_avg:78.53ms
step:437/4740 train_time:34339ms step_avg:78.58ms
step:438/4740 train_time:34496ms step_avg:78.76ms
step:439/4740 train_time:34598ms step_avg:78.81ms
step:440/4740 train_time:34756ms step_avg:78.99ms
step:441/4740 train_time:34857ms step_avg:79.04ms
step:442/4740 train_time:35015ms step_avg:79.22ms
step:443/4740 train_time:35117ms step_avg:79.27ms
step:444/4740 train_time:35275ms step_avg:79.45ms
step:445/4740 train_time:35376ms step_avg:79.50ms
step:446/4740 train_time:35536ms step_avg:79.68ms
step:447/4740 train_time:35636ms step_avg:79.72ms
step:448/4740 train_time:35796ms step_avg:79.90ms
step:449/4740 train_time:35897ms step_avg:79.95ms
step:450/4740 train_time:36058ms step_avg:80.13ms
step:451/4740 train_time:36158ms step_avg:80.17ms
step:452/4740 train_time:36316ms step_avg:80.34ms
step:453/4740 train_time:36417ms step_avg:80.39ms
step:454/4740 train_time:36576ms step_avg:80.56ms
step:455/4740 train_time:36677ms step_avg:80.61ms
step:456/4740 train_time:36834ms step_avg:80.78ms
step:457/4740 train_time:36936ms step_avg:80.82ms
step:458/4740 train_time:37096ms step_avg:80.99ms
step:459/4740 train_time:37198ms step_avg:81.04ms
step:460/4740 train_time:37357ms step_avg:81.21ms
