W0208 09:59:14.118000 1923994 torch/distributed/run.py:852] 
W0208 09:59:14.118000 1923994 torch/distributed/run.py:852] *****************************************
W0208 09:59:14.118000 1923994 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0208 09:59:14.118000 1923994 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 9921.48it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 10901.37it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 13992.67it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 64776.90it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 13981.01it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 82646.38it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 66052.03it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 14122.24it/s]
logs/sweep_muon0.019_adam0.006.txt
74
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 391, 392, 393, 783, 784, 785, 1174, 1175, 1176, 1566, 1567, 1568, 1958, 1959, 1960, 2349, 2350, 2351, 2741, 2742, 2743, 3133, 3134, 3135] for warmup
Resetting Model
step:0/4740 val_loss:10.8286 train_time:1ms step_avg:0.84ms
step:1/4740 train_time:90ms step_avg:90.32ms
step:2/4740 train_time:156ms step_avg:78.03ms
step:3/4740 train_time:214ms step_avg:71.42ms
step:4/4740 train_time:300ms step_avg:75.04ms
step:5/4740 train_time:359ms step_avg:71.80ms
step:6/4740 train_time:445ms step_avg:74.09ms
step:7/4740 train_time:504ms step_avg:71.94ms
step:8/4740 train_time:589ms step_avg:73.61ms
step:9/4740 train_time:648ms step_avg:71.95ms
step:10/4740 train_time:733ms step_avg:73.30ms
step:11/4740 train_time:792ms step_avg:72.02ms
step:12/4740 train_time:878ms step_avg:73.16ms
step:13/4740 train_time:937ms step_avg:72.08ms
step:14/4740 train_time:1023ms step_avg:73.09ms
step:15/4740 train_time:1084ms step_avg:72.24ms
step:16/4740 train_time:1172ms step_avg:73.23ms
step:17/4740 train_time:1233ms step_avg:72.53ms
step:18/4740 train_time:1320ms step_avg:73.31ms
step:19/4740 train_time:1379ms step_avg:72.57ms
step:20/4740 train_time:1465ms step_avg:73.25ms
step:21/4740 train_time:1524ms step_avg:72.58ms
step:22/4740 train_time:1610ms step_avg:73.19ms
step:23/4740 train_time:1669ms step_avg:72.56ms
step:24/4740 train_time:1755ms step_avg:73.12ms
step:25/4740 train_time:1814ms step_avg:72.57ms
step:26/4740 train_time:1900ms step_avg:73.08ms
step:27/4740 train_time:1960ms step_avg:72.58ms
step:28/4740 train_time:2046ms step_avg:73.07ms
step:29/4740 train_time:2105ms step_avg:72.58ms
step:30/4740 train_time:2192ms step_avg:73.06ms
step:31/4740 train_time:2252ms step_avg:72.65ms
step:32/4740 train_time:2338ms step_avg:73.08ms
step:33/4740 train_time:2398ms step_avg:72.67ms
step:34/4740 train_time:2485ms step_avg:73.10ms
step:35/4740 train_time:2545ms step_avg:72.71ms
step:36/4740 train_time:2631ms step_avg:73.09ms
step:37/4740 train_time:2691ms step_avg:72.73ms
step:38/4740 train_time:2777ms step_avg:73.09ms
step:39/4740 train_time:2837ms step_avg:72.75ms
step:40/4740 train_time:2923ms step_avg:73.09ms
step:41/4740 train_time:2983ms step_avg:72.77ms
step:42/4740 train_time:3070ms step_avg:73.09ms
step:43/4740 train_time:3129ms step_avg:72.77ms
step:44/4740 train_time:3216ms step_avg:73.08ms
step:45/4740 train_time:3276ms step_avg:72.79ms
step:46/4740 train_time:3363ms step_avg:73.10ms
step:47/4740 train_time:3423ms step_avg:72.82ms
step:48/4740 train_time:3508ms step_avg:73.09ms
step:49/4740 train_time:3567ms step_avg:72.80ms
step:50/4740 train_time:3654ms step_avg:73.09ms
step:51/4740 train_time:3715ms step_avg:72.84ms
step:52/4740 train_time:3802ms step_avg:73.11ms
step:53/4740 train_time:3861ms step_avg:72.85ms
step:54/4740 train_time:3947ms step_avg:73.09ms
step:55/4740 train_time:4006ms step_avg:72.84ms
step:56/4740 train_time:4093ms step_avg:73.08ms
step:57/4740 train_time:4152ms step_avg:72.84ms
step:58/4740 train_time:4238ms step_avg:73.07ms
step:59/4740 train_time:4299ms step_avg:72.86ms
step:60/4740 train_time:4385ms step_avg:73.08ms
step:61/4740 train_time:4444ms step_avg:72.85ms
step:62/4740 train_time:4530ms step_avg:73.07ms
step:63/4740 train_time:4589ms step_avg:72.85ms
step:64/4740 train_time:4676ms step_avg:73.06ms
step:65/4740 train_time:4736ms step_avg:72.86ms
step:66/4740 train_time:4822ms step_avg:73.06ms
step:67/4740 train_time:4882ms step_avg:72.86ms
step:68/4740 train_time:4968ms step_avg:73.07ms
step:69/4740 train_time:5028ms step_avg:72.87ms
step:70/4740 train_time:5115ms step_avg:73.07ms
step:71/4740 train_time:5175ms step_avg:72.88ms
step:72/4740 train_time:5260ms step_avg:73.06ms
step:73/4740 train_time:5320ms step_avg:72.87ms
step:74/4740 train_time:5406ms step_avg:73.05ms
step:75/4740 train_time:5464ms step_avg:72.86ms
step:76/4740 train_time:5551ms step_avg:73.04ms
step:77/4740 train_time:5611ms step_avg:72.86ms
step:78/4740 train_time:5697ms step_avg:73.04ms
step:79/4740 train_time:5756ms step_avg:72.86ms
step:80/4740 train_time:5842ms step_avg:73.03ms
step:81/4740 train_time:5902ms step_avg:72.86ms
step:82/4740 train_time:5988ms step_avg:73.03ms
step:83/4740 train_time:6048ms step_avg:72.86ms
step:84/4740 train_time:6134ms step_avg:73.02ms
step:85/4740 train_time:6194ms step_avg:72.87ms
step:86/4740 train_time:6281ms step_avg:73.03ms
step:87/4740 train_time:6340ms step_avg:72.88ms
step:88/4740 train_time:6426ms step_avg:73.03ms
step:89/4740 train_time:6486ms step_avg:72.88ms
step:90/4740 train_time:6573ms step_avg:73.04ms
step:91/4740 train_time:6632ms step_avg:72.88ms
step:92/4740 train_time:6719ms step_avg:73.03ms
step:93/4740 train_time:6779ms step_avg:72.89ms
step:94/4740 train_time:6865ms step_avg:73.03ms
step:95/4740 train_time:6925ms step_avg:72.89ms
step:96/4740 train_time:7011ms step_avg:73.03ms
step:97/4740 train_time:7072ms step_avg:72.91ms
step:98/4740 train_time:7158ms step_avg:73.04ms
step:99/4740 train_time:7217ms step_avg:72.90ms
step:100/4740 train_time:7303ms step_avg:73.03ms
step:101/4740 train_time:7362ms step_avg:72.89ms
step:102/4740 train_time:7448ms step_avg:73.02ms
step:103/4740 train_time:7507ms step_avg:72.88ms
step:104/4740 train_time:7593ms step_avg:73.01ms
step:105/4740 train_time:7653ms step_avg:72.89ms
step:106/4740 train_time:7739ms step_avg:73.01ms
step:107/4740 train_time:7799ms step_avg:72.88ms
step:108/4740 train_time:7884ms step_avg:73.00ms
step:109/4740 train_time:7944ms step_avg:72.88ms
step:110/4740 train_time:8030ms step_avg:73.00ms
step:111/4740 train_time:8090ms step_avg:72.89ms
step:112/4740 train_time:8176ms step_avg:73.00ms
step:113/4740 train_time:8236ms step_avg:72.89ms
step:114/4740 train_time:8322ms step_avg:73.00ms
step:115/4740 train_time:8381ms step_avg:72.88ms
step:116/4740 train_time:8468ms step_avg:73.00ms
step:117/4740 train_time:8527ms step_avg:72.88ms
step:118/4740 train_time:8613ms step_avg:73.00ms
step:119/4740 train_time:8674ms step_avg:72.89ms
step:120/4740 train_time:8760ms step_avg:73.00ms
step:121/4740 train_time:8819ms step_avg:72.88ms
step:122/4740 train_time:8905ms step_avg:72.99ms
step:123/4740 train_time:8965ms step_avg:72.88ms
step:124/4740 train_time:9050ms step_avg:72.99ms
step:125/4740 train_time:9110ms step_avg:72.88ms
step:126/4740 train_time:9196ms step_avg:72.99ms
step:127/4740 train_time:9256ms step_avg:72.89ms
step:128/4740 train_time:9342ms step_avg:72.99ms
step:129/4740 train_time:9402ms step_avg:72.88ms
step:130/4740 train_time:9489ms step_avg:72.99ms
step:131/4740 train_time:9549ms step_avg:72.89ms
step:132/4740 train_time:9635ms step_avg:72.99ms
step:133/4740 train_time:9695ms step_avg:72.89ms
step:134/4740 train_time:9781ms step_avg:72.99ms
step:135/4740 train_time:9841ms step_avg:72.90ms
step:136/4740 train_time:9927ms step_avg:72.99ms
step:137/4740 train_time:9986ms step_avg:72.89ms
step:138/4740 train_time:10071ms step_avg:72.98ms
step:139/4740 train_time:10131ms step_avg:72.88ms
step:140/4740 train_time:10217ms step_avg:72.98ms
step:141/4740 train_time:10276ms step_avg:72.88ms
step:142/4740 train_time:10362ms step_avg:72.97ms
step:143/4740 train_time:10421ms step_avg:72.87ms
step:144/4740 train_time:10507ms step_avg:72.96ms
step:145/4740 train_time:10566ms step_avg:72.87ms
step:146/4740 train_time:10653ms step_avg:72.97ms
step:147/4740 train_time:10712ms step_avg:72.87ms
step:148/4740 train_time:10798ms step_avg:72.96ms
step:149/4740 train_time:10858ms step_avg:72.87ms
step:150/4740 train_time:10944ms step_avg:72.96ms
step:151/4740 train_time:11003ms step_avg:72.87ms
step:152/4740 train_time:11088ms step_avg:72.95ms
step:153/4740 train_time:11147ms step_avg:72.86ms
step:154/4740 train_time:11233ms step_avg:72.94ms
step:155/4740 train_time:11293ms step_avg:72.86ms
step:156/4740 train_time:11379ms step_avg:72.94ms
step:157/4740 train_time:11438ms step_avg:72.85ms
step:158/4740 train_time:11524ms step_avg:72.94ms
step:159/4740 train_time:11583ms step_avg:72.85ms
step:160/4740 train_time:11669ms step_avg:72.93ms
step:161/4740 train_time:11729ms step_avg:72.85ms
step:162/4740 train_time:11815ms step_avg:72.93ms
step:163/4740 train_time:11875ms step_avg:72.85ms
step:164/4740 train_time:11961ms step_avg:72.93ms
step:165/4740 train_time:12019ms step_avg:72.84ms
step:166/4740 train_time:12106ms step_avg:72.93ms
step:167/4740 train_time:12165ms step_avg:72.85ms
step:168/4740 train_time:12251ms step_avg:72.92ms
step:169/4740 train_time:12310ms step_avg:72.84ms
step:170/4740 train_time:12397ms step_avg:72.92ms
step:171/4740 train_time:12457ms step_avg:72.85ms
step:172/4740 train_time:12543ms step_avg:72.92ms
step:173/4740 train_time:12602ms step_avg:72.84ms
step:174/4740 train_time:12688ms step_avg:72.92ms
step:175/4740 train_time:12747ms step_avg:72.84ms
step:176/4740 train_time:12834ms step_avg:72.92ms
step:177/4740 train_time:12893ms step_avg:72.84ms
step:178/4740 train_time:12979ms step_avg:72.92ms
step:179/4740 train_time:13039ms step_avg:72.85ms
step:180/4740 train_time:13125ms step_avg:72.92ms
step:181/4740 train_time:13185ms step_avg:72.85ms
step:182/4740 train_time:13271ms step_avg:72.92ms
step:183/4740 train_time:13331ms step_avg:72.85ms
step:184/4740 train_time:13416ms step_avg:72.91ms
step:185/4740 train_time:13476ms step_avg:72.84ms
step:186/4740 train_time:13562ms step_avg:72.91ms
step:187/4740 train_time:13621ms step_avg:72.84ms
step:188/4740 train_time:13706ms step_avg:72.91ms
step:189/4740 train_time:13765ms step_avg:72.83ms
step:190/4740 train_time:13850ms step_avg:72.90ms
step:191/4740 train_time:13911ms step_avg:72.83ms
step:192/4740 train_time:13997ms step_avg:72.90ms
step:193/4740 train_time:14057ms step_avg:72.83ms
step:194/4740 train_time:14143ms step_avg:72.90ms
step:195/4740 train_time:14202ms step_avg:72.83ms
step:196/4740 train_time:14288ms step_avg:72.90ms
step:197/4740 train_time:14347ms step_avg:72.83ms
step:198/4740 train_time:14433ms step_avg:72.90ms
step:199/4740 train_time:14493ms step_avg:72.83ms
step:200/4740 train_time:14580ms step_avg:72.90ms
step:201/4740 train_time:14640ms step_avg:72.83ms
step:202/4740 train_time:14726ms step_avg:72.90ms
step:203/4740 train_time:14785ms step_avg:72.83ms
step:204/4740 train_time:14871ms step_avg:72.90ms
step:205/4740 train_time:14932ms step_avg:72.84ms
step:206/4740 train_time:15017ms step_avg:72.90ms
step:207/4740 train_time:15077ms step_avg:72.83ms
step:208/4740 train_time:15162ms step_avg:72.89ms
step:209/4740 train_time:15221ms step_avg:72.83ms
step:210/4740 train_time:15306ms step_avg:72.89ms
step:211/4740 train_time:15365ms step_avg:72.82ms
step:212/4740 train_time:15451ms step_avg:72.88ms
step:213/4740 train_time:15511ms step_avg:72.82ms
step:214/4740 train_time:15596ms step_avg:72.88ms
step:215/4740 train_time:15656ms step_avg:72.82ms
step:216/4740 train_time:15742ms step_avg:72.88ms
step:217/4740 train_time:15801ms step_avg:72.81ms
step:218/4740 train_time:15887ms step_avg:72.87ms
step:219/4740 train_time:15945ms step_avg:72.81ms
step:220/4740 train_time:16031ms step_avg:72.87ms
step:221/4740 train_time:16090ms step_avg:72.81ms
step:222/4740 train_time:16176ms step_avg:72.87ms
step:223/4740 train_time:16236ms step_avg:72.81ms
step:224/4740 train_time:16321ms step_avg:72.86ms
step:225/4740 train_time:16380ms step_avg:72.80ms
step:226/4740 train_time:16466ms step_avg:72.86ms
step:227/4740 train_time:16525ms step_avg:72.80ms
step:228/4740 train_time:16611ms step_avg:72.86ms
step:229/4740 train_time:16670ms step_avg:72.80ms
step:230/4740 train_time:16757ms step_avg:72.86ms
step:231/4740 train_time:16816ms step_avg:72.80ms
step:232/4740 train_time:16902ms step_avg:72.85ms
step:233/4740 train_time:16962ms step_avg:72.80ms
step:234/4740 train_time:17047ms step_avg:72.85ms
step:235/4740 train_time:17106ms step_avg:72.79ms
step:236/4740 train_time:17192ms step_avg:72.85ms
step:237/4740 train_time:17251ms step_avg:72.79ms
step:238/4740 train_time:17337ms step_avg:72.84ms
step:239/4740 train_time:17396ms step_avg:72.79ms
step:240/4740 train_time:17481ms step_avg:72.84ms
step:241/4740 train_time:17540ms step_avg:72.78ms
step:242/4740 train_time:17626ms step_avg:72.83ms
step:243/4740 train_time:17685ms step_avg:72.78ms
step:244/4740 train_time:17770ms step_avg:72.83ms
step:245/4740 train_time:17829ms step_avg:72.77ms
step:246/4740 train_time:17915ms step_avg:72.83ms
step:247/4740 train_time:17974ms step_avg:72.77ms
step:248/4740 train_time:18059ms step_avg:72.82ms
step:249/4740 train_time:18119ms step_avg:72.77ms
step:250/4740 train_time:18204ms step_avg:72.82ms
step:250/4740 val_loss:4.5481 train_time:18249ms step_avg:73.00ms
step:251/4740 train_time:18280ms step_avg:72.83ms
step:252/4740 train_time:18351ms step_avg:72.82ms
step:253/4740 train_time:18410ms step_avg:72.77ms
step:254/4740 train_time:18497ms step_avg:72.82ms
step:255/4740 train_time:18559ms step_avg:72.78ms
step:256/4740 train_time:18646ms step_avg:72.84ms
step:257/4740 train_time:18705ms step_avg:72.78ms
step:258/4740 train_time:18791ms step_avg:72.83ms
step:259/4740 train_time:18849ms step_avg:72.78ms
step:260/4740 train_time:18936ms step_avg:72.83ms
step:261/4740 train_time:18994ms step_avg:72.78ms
step:262/4740 train_time:19080ms step_avg:72.83ms
step:263/4740 train_time:19140ms step_avg:72.77ms
step:264/4740 train_time:19225ms step_avg:72.82ms
step:265/4740 train_time:19285ms step_avg:72.77ms
step:266/4740 train_time:19371ms step_avg:72.82ms
step:267/4740 train_time:19430ms step_avg:72.77ms
step:268/4740 train_time:19516ms step_avg:72.82ms
step:269/4740 train_time:19577ms step_avg:72.78ms
step:270/4740 train_time:19663ms step_avg:72.82ms
step:271/4740 train_time:19722ms step_avg:72.77ms
step:272/4740 train_time:19808ms step_avg:72.82ms
step:273/4740 train_time:19867ms step_avg:72.77ms
step:274/4740 train_time:19952ms step_avg:72.82ms
step:275/4740 train_time:20010ms step_avg:72.76ms
step:276/4740 train_time:20096ms step_avg:72.81ms
step:277/4740 train_time:20154ms step_avg:72.76ms
step:278/4740 train_time:20240ms step_avg:72.81ms
step:279/4740 train_time:20300ms step_avg:72.76ms
step:280/4740 train_time:20386ms step_avg:72.81ms
step:281/4740 train_time:20445ms step_avg:72.76ms
step:282/4740 train_time:20530ms step_avg:72.80ms
step:283/4740 train_time:20590ms step_avg:72.75ms
step:284/4740 train_time:20677ms step_avg:72.80ms
step:285/4740 train_time:20736ms step_avg:72.76ms
step:286/4740 train_time:20822ms step_avg:72.80ms
step:287/4740 train_time:20881ms step_avg:72.76ms
step:288/4740 train_time:20967ms step_avg:72.80ms
step:289/4740 train_time:21026ms step_avg:72.75ms
step:290/4740 train_time:21111ms step_avg:72.80ms
step:291/4740 train_time:21170ms step_avg:72.75ms
step:292/4740 train_time:21255ms step_avg:72.79ms
step:293/4740 train_time:21314ms step_avg:72.75ms
step:294/4740 train_time:21400ms step_avg:72.79ms
step:295/4740 train_time:21460ms step_avg:72.75ms
step:296/4740 train_time:21547ms step_avg:72.79ms
step:297/4740 train_time:21606ms step_avg:72.75ms
step:298/4740 train_time:21691ms step_avg:72.79ms
step:299/4740 train_time:21750ms step_avg:72.74ms
step:300/4740 train_time:21836ms step_avg:72.79ms
step:301/4740 train_time:21896ms step_avg:72.74ms
step:302/4740 train_time:21982ms step_avg:72.79ms
step:303/4740 train_time:22041ms step_avg:72.74ms
step:304/4740 train_time:22127ms step_avg:72.79ms
step:305/4740 train_time:22186ms step_avg:72.74ms
step:306/4740 train_time:22271ms step_avg:72.78ms
step:307/4740 train_time:22330ms step_avg:72.74ms
step:308/4740 train_time:22416ms step_avg:72.78ms
step:309/4740 train_time:22475ms step_avg:72.73ms
step:310/4740 train_time:22560ms step_avg:72.77ms
step:311/4740 train_time:22620ms step_avg:72.73ms
step:312/4740 train_time:22705ms step_avg:72.77ms
step:313/4740 train_time:22765ms step_avg:72.73ms
step:314/4740 train_time:22851ms step_avg:72.77ms
step:315/4740 train_time:22910ms step_avg:72.73ms
step:316/4740 train_time:22996ms step_avg:72.77ms
step:317/4740 train_time:23056ms step_avg:72.73ms
step:318/4740 train_time:23141ms step_avg:72.77ms
step:319/4740 train_time:23200ms step_avg:72.73ms
step:320/4740 train_time:23285ms step_avg:72.77ms
step:321/4740 train_time:23345ms step_avg:72.72ms
step:322/4740 train_time:23430ms step_avg:72.76ms
step:323/4740 train_time:23489ms step_avg:72.72ms
step:324/4740 train_time:23574ms step_avg:72.76ms
step:325/4740 train_time:23634ms step_avg:72.72ms
step:326/4740 train_time:23719ms step_avg:72.76ms
step:327/4740 train_time:23778ms step_avg:72.72ms
step:328/4740 train_time:23864ms step_avg:72.76ms
step:329/4740 train_time:23923ms step_avg:72.71ms
step:330/4740 train_time:24008ms step_avg:72.75ms
step:331/4740 train_time:24067ms step_avg:72.71ms
step:332/4740 train_time:24153ms step_avg:72.75ms
step:333/4740 train_time:24212ms step_avg:72.71ms
